County,precinct,candidate,round,result
Fayette,CENTER TWP,Bloomberg,SDE,0.0
Fayette,CENTER TWP,Buttigieg,first,3.0
Fayette,CENTER TWP,Buttigieg,final,3.0
Fayette,CENTER TWP,Buttigieg,SDE,0.12
Fayette,CENTER TWP,Delaney,first,0.0
Fayette,CENTER TWP,Delaney,final,0.0
Fayette,CENTER TWP,Delaney,SDE,0.0
Fayette,CENTER TWP,Gabbard,first,0.0
Fayette,CENTER TWP,Gabbard,final,0.0
Fayette,CENTER TWP,Gabbard,SDE,0.0
Fayette,CENTER TWP,Klobuchar,first,1.0
Fayette,CENTER TWP,Klobuchar,final,1.0
Fayette,CENTER TWP,Klobuchar,SDE,0.0
Fayette,CENTER TWP,Patrick,first,0.0
Fayette,CENTER TWP,Patrick,final,0.0
Fayette,CENTER TWP,Patrick,SDE,0.0
Fayette,CENTER TWP,Sanders,first,2.0
Fayette,CENTER TWP,Sanders,final,2.0
Fayette,CENTER TWP,Sanders,SDE,0.0
Fayette,CENTER TWP,Steyer,first,0.0
Fayette,CENTER TWP,Steyer,final,0.0
Fayette,CENTER TWP,Steyer,SDE,0.0
Fayette,CENTER TWP,Warren,first,1.0
Fayette,CENTER TWP,Warren,final,1.0
Fayette,CENTER TWP,Warren,SDE,0.0
Fayette,CENTER TWP,Yang,first,0.0
Fayette,CENTER TWP,Yang,final,0.0
Fayette,CENTER TWP,Yang,SDE,0.0
Fayette,CENTER TWP,Other,first,0.0
Fayette,CENTER TWP,Other,final,0.0
Fayette,CENTER TWP,Other,SDE,0.0
Fayette,CENTER TWP,Uncommitted,first,0.0
Fayette,CENTER TWP,Uncommitted,final,0.0
Fayette,CENTER TWP,Uncommitted,SDE,0.0
Fayette,AUBURN TWP,Bennet,first,0.0
Fayette,AUBURN TWP,Bennet,final,0.0
Fayette,AUBURN TWP,Bennet,SDE,0.0
Fayette,AUBURN TWP,Biden,first,5.0
Fayette,AUBURN TWP,Biden,final,5.0
Fayette,AUBURN TWP,Biden,SDE,0.12
Fayette,AUBURN TWP,Bloomberg,first,0.0
Fayette,AUBURN TWP,Bloomberg,final,0.0
Fayette,AUBURN TWP,Bloomberg,SDE,0.0
Fayette,AUBURN TWP,Buttigieg,first,1.0
Fayette,AUBURN TWP,Buttigieg,final,0.0
Fayette,AUBURN TWP,Buttigieg,SDE,0.0
Fayette,AUBURN TWP,Delaney,first,0.0
Fayette,AUBURN TWP,Delaney,final,0.0
Fayette,AUBURN TWP,Delaney,SDE,0.0
Fayette,AUBURN TWP,Gabbard,first,0.0
Fayette,AUBURN TWP,Gabbard,final,0.0
Fayette,AUBURN TWP,Gabbard,SDE,0.0
Fayette,AUBURN TWP,Klobuchar,first,2.0
Fayette,AUBURN TWP,Klobuchar,final,3.0
Fayette,AUBURN TWP,Klobuchar,SDE,0.0
Fayette,AUBURN TWP,Patrick,first,0.0
Fayette,AUBURN TWP,Patrick,final,0.0
Fayette,AUBURN TWP,Patrick,SDE,0.0
Fayette,AUBURN TWP,Sanders,first,1.0
Fayette,AUBURN TWP,Sanders,final,0.0
Fayette,AUBURN TWP,Sanders,SDE,0.0
Fayette,AUBURN TWP,Steyer,first,0.0
Fayette,AUBURN TWP,Steyer,final,0.0
Fayette,AUBURN TWP,Steyer,SDE,0.12
Fayette,AUBURN TWP,Warren,first,2.0
Fayette,AUBURN TWP,Warren,final,3.0
Fayette,AUBURN TWP,Warren,SDE,0.0
Fayette,AUBURN TWP,Yang,first,0.0
Fayette,AUBURN TWP,Yang,final,0.0
Fayette,AUBURN TWP,Yang,SDE,0.0
Fayette,AUBURN TWP,Other,first,0.0
Fayette,AUBURN TWP,Other,final,0.0
Fayette,AUBURN TWP,Other,SDE,0.0
Fayette,AUBURN TWP,Uncommitted,first,0.0
Fayette,AUBURN TWP,Uncommitted,final,0.0
Fayette,AUBURN TWP,Uncommitted,SDE,0.0
Fayette,ORAN TWP,Bennet,first,0.0
Fayette,ORAN TWP,Bennet,final,0.0
Fayette,ORAN TWP,Bennet,SDE,0.0
Fayette,ORAN TWP,Biden,first,3.0
Fayette,ORAN TWP,Biden,final,0.0
Fayette,ORAN TWP,Biden,SDE,0.0
Fayette,ORAN TWP,Bloomberg,first,0.0
Fayette,ORAN TWP,Bloomberg,final,0.0
Fayette,ORAN TWP,Bloomberg,SDE,0.0
Fayette,ORAN TWP,Buttigieg,first,3.0
Fayette,ORAN TWP,Buttigieg,final,10.0
Fayette,ORAN TWP,Buttigieg,SDE,0.12
Fayette,ORAN TWP,Delaney,first,0.0
Fayette,ORAN TWP,Delaney,final,0.0
Fayette,ORAN TWP,Delaney,SDE,0.0
Fayette,ORAN TWP,Gabbard,first,0.0
Fayette,ORAN TWP,Gabbard,final,0.0
Fayette,ORAN TWP,Gabbard,SDE,0.0
Fayette,ORAN TWP,Klobuchar,first,2.0
Fayette,ORAN TWP,Klobuchar,final,0.0
Fayette,ORAN TWP,Klobuchar,SDE,0.0
Fayette,ORAN TWP,Patrick,first,0.0
Fayette,ORAN TWP,Patrick,final,0.0
Fayette,ORAN TWP,Patrick,SDE,0.0
Fayette,ORAN TWP,Sanders,first,0.0
Fayette,ORAN TWP,Sanders,final,0.0
Fayette,ORAN TWP,Sanders,SDE,0.0
Fayette,ORAN TWP,Steyer,first,4.0
Fayette,ORAN TWP,Steyer,final,5.0
Fayette,ORAN TWP,Steyer,SDE,0.12
Fayette,ORAN TWP,Warren,first,3.0
Fayette,ORAN TWP,Warren,final,0.0
Fayette,ORAN TWP,Warren,SDE,0.0
Fayette,ORAN TWP,Yang,first,0.0
Fayette,ORAN TWP,Yang,final,0.0
Fayette,ORAN TWP,Yang,SDE,0.0
Fayette,ORAN TWP,Other,first,0.0
Fayette,ORAN TWP,Other,final,0.0
Fayette,ORAN TWP,Other,SDE,0.0
Fayette,ORAN TWP,Uncommitted,first,0.0
Fayette,ORAN TWP,Uncommitted,final,0.0
Fayette,ORAN TWP,Uncommitted,SDE,0.0
Fayette,EDEN TWP,Bennet,first,0.0
Fayette,EDEN TWP,Bennet,final,0.0
Fayette,EDEN TWP,Bennet,SDE,0.0
Fayette,EDEN TWP,Biden,first,2.0
Fayette,EDEN TWP,Biden,final,6.0
Fayette,EDEN TWP,Biden,SDE,0.12
Fayette,EDEN TWP,Bloomberg,first,0.0
Fayette,EDEN TWP,Bloomberg,final,0.0
Fayette,EDEN TWP,Bloomberg,SDE,0.0
Fayette,EDEN TWP,Buttigieg,first,2.0
Fayette,EDEN TWP,Buttigieg,final,0.0
Fayette,EDEN TWP,Buttigieg,SDE,0.0
Fayette,EDEN TWP,Delaney,first,0.0
Fayette,EDEN TWP,Delaney,final,0.0
Fayette,EDEN TWP,Delaney,SDE,0.0
Fayette,EDEN TWP,Gabbard,first,0.0
Fayette,EDEN TWP,Gabbard,final,0.0
Fayette,EDEN TWP,Gabbard,SDE,0.0
Fayette,EDEN TWP,Klobuchar,first,0.0
Fayette,EDEN TWP,Klobuchar,final,0.0
Fayette,EDEN TWP,Klobuchar,SDE,0.0
Fayette,EDEN TWP,Patrick,first,0.0
Fayette,EDEN TWP,Patrick,final,0.0
Fayette,EDEN TWP,Patrick,SDE,0.0
Fayette,EDEN TWP,Sanders,first,8.0
Fayette,EDEN TWP,Sanders,final,9.0
Fayette,EDEN TWP,Sanders,SDE,0.12
Fayette,EDEN TWP,Steyer,first,0.0
Fayette,EDEN TWP,Steyer,final,0.0
Fayette,EDEN TWP,Steyer,SDE,0.0
Fayette,EDEN TWP,Warren,first,1.0
Fayette,EDEN TWP,Warren,final,0.0
Fayette,EDEN TWP,Warren,SDE,0.0
Fayette,EDEN TWP,Yang,first,0.0
Fayette,EDEN TWP,Yang,final,0.0
Fayette,EDEN TWP,Yang,SDE,0.0
Fayette,EDEN TWP,Other,first,0.0
Fayette,EDEN TWP,Other,final,0.0
Fayette,EDEN TWP,Other,SDE,0.0
Fayette,EDEN TWP,Uncommitted,first,2.0
Fayette,EDEN TWP,Uncommitted,final,0.0
Fayette,EDEN TWP,Uncommitted,SDE,0.0
Fayette,WEST UNION - WARD 2,Bennet,first,0.0
Fayette,WEST UNION - WARD 2,Bennet,final,0.0
Fayette,WEST UNION - WARD 2,Bennet,SDE,0.0
Fayette,WEST UNION - WARD 2,Biden,first,3.0
Fayette,WEST UNION - WARD 2,Biden,final,0.0
Fayette,WEST UNION - WARD 2,Biden,SDE,0.0
Fayette,WEST UNION - WARD 2,Bloomberg,first,0.0
Fayette,WEST UNION - WARD 2,Bloomberg,final,0.0
Fayette,WEST UNION - WARD 2,Bloomberg,SDE,0.0
Fayette,WEST UNION - WARD 2,Buttigieg,first,7.0
Fayette,WEST UNION - WARD 2,Buttigieg,final,10.0
Fayette,WEST UNION - WARD 2,Buttigieg,SDE,0.24
Fayette,WEST UNION - WARD 2,Delaney,first,0.0
Fayette,WEST UNION - WARD 2,Delaney,final,0.0
Fayette,WEST UNION - WARD 2,Delaney,SDE,0.0
Fayette,WEST UNION - WARD 2,Gabbard,first,0.0
Fayette,WEST UNION - WARD 2,Gabbard,final,0.0
Fayette,WEST UNION - WARD 2,Gabbard,SDE,0.0
Fayette,WEST UNION - WARD 2,Klobuchar,first,4.0
Fayette,WEST UNION - WARD 2,Klobuchar,final,0.0
Fayette,WEST UNION - WARD 2,Klobuchar,SDE,0.0
Fayette,WEST UNION - WARD 2,Patrick,first,0.0
Fayette,WEST UNION - WARD 2,Patrick,final,0.0
Fayette,WEST UNION - WARD 2,Patrick,SDE,0.0
Fayette,WEST UNION - WARD 2,Sanders,first,4.0
Fayette,WEST UNION - WARD 2,Sanders,final,5.0
Fayette,WEST UNION - WARD 2,Sanders,SDE,0.12
Fayette,WEST UNION - WARD 2,Steyer,first,0.0
Fayette,WEST UNION - WARD 2,Steyer,final,0.0
Fayette,WEST UNION - WARD 2,Steyer,SDE,0.0
Fayette,WEST UNION - WARD 2,Warren,first,1.0
Fayette,WEST UNION - WARD 2,Warren,final,0.0
Fayette,WEST UNION - WARD 2,Warren,SDE,0.0
Fayette,WEST UNION - WARD 2,Yang,first,0.0
Fayette,WEST UNION - WARD 2,Yang,final,0.0
Fayette,WEST UNION - WARD 2,Yang,SDE,0.0
Fayette,WEST UNION - WARD 2,Other,first,0.0
Fayette,WEST UNION - WARD 2,Other,final,0.0
Fayette,WEST UNION - WARD 2,Other,SDE,0.0
Fayette,WEST UNION - WARD 2,Uncommitted,first,0.0
Fayette,WEST UNION - WARD 2,Uncommitted,final,0.0
Fayette,WEST UNION - WARD 2,Uncommitted,SDE,0.0
Fayette,ILLYRIA TWP,Bennet,first,0.0
Fayette,ILLYRIA TWP,Bennet,final,0.0
Fayette,ILLYRIA TWP,Bennet,SDE,0.0
Fayette,ILLYRIA TWP,Biden,first,1.0
Fayette,ILLYRIA TWP,Biden,final,0.0
Fayette,ILLYRIA TWP,Biden,SDE,0.0
Fayette,ILLYRIA TWP,Bloomberg,first,0.0
Fayette,ILLYRIA TWP,Bloomberg,final,0.0
Fayette,ILLYRIA TWP,Bloomberg,SDE,0.0
Fayette,ILLYRIA TWP,Buttigieg,first,14.0
Fayette,ILLYRIA TWP,Buttigieg,final,15.0
Fayette,ILLYRIA TWP,Buttigieg,SDE,0.24
Fayette,ILLYRIA TWP,Delaney,first,0.0
Fayette,ILLYRIA TWP,Delaney,final,0.0
Fayette,ILLYRIA TWP,Delaney,SDE,0.0
Fayette,ILLYRIA TWP,Gabbard,first,0.0
Fayette,ILLYRIA TWP,Gabbard,final,0.0
Fayette,ILLYRIA TWP,Gabbard,SDE,0.0
Fayette,ILLYRIA TWP,Klobuchar,first,4.0
Fayette,ILLYRIA TWP,Klobuchar,final,7.0
Fayette,ILLYRIA TWP,Klobuchar,SDE,0.12
Fayette,ILLYRIA TWP,Patrick,first,0.0
Fayette,ILLYRIA TWP,Patrick,final,0.0
Fayette,ILLYRIA TWP,Patrick,SDE,0.0
Fayette,ILLYRIA TWP,Sanders,first,2.0
Fayette,ILLYRIA TWP,Sanders,final,0.0
Fayette,ILLYRIA TWP,Sanders,SDE,0.0
Fayette,ILLYRIA TWP,Steyer,first,0.0
Fayette,ILLYRIA TWP,Steyer,final,0.0
Fayette,ILLYRIA TWP,Steyer,SDE,0.0
Fayette,ILLYRIA TWP,Warren,first,1.0
Fayette,ILLYRIA TWP,Warren,final,0.0
Fayette,ILLYRIA TWP,Warren,SDE,0.0
Fayette,ILLYRIA TWP,Yang,first,0.0
Fayette,ILLYRIA TWP,Yang,final,0.0
Fayette,ILLYRIA TWP,Yang,SDE,0.0
Fayette,ILLYRIA TWP,Other,first,0.0
Fayette,ILLYRIA TWP,Other,final,0.0
Fayette,ILLYRIA TWP,Other,SDE,0.0
Fayette,ILLYRIA TWP,Uncommitted,first,0.0
Fayette,ILLYRIA TWP,Uncommitted,final,0.0
Fayette,ILLYRIA TWP,Uncommitted,SDE,0.0
Fayette,OELWEIN - WARD 2,Bennet,first,0.0
Fayette,OELWEIN - WARD 2,Bennet,final,0.0
Fayette,OELWEIN - WARD 2,Bennet,SDE,0.0
Fayette,OELWEIN - WARD 2,Biden,first,9.0
Fayette,OELWEIN - WARD 2,Biden,final,10.0
Fayette,OELWEIN - WARD 2,Biden,SDE,0.24
Fayette,OELWEIN - WARD 2,Bloomberg,first,0.0
Fayette,OELWEIN - WARD 2,Bloomberg,final,0.0
Fayette,OELWEIN - WARD 2,Bloomberg,SDE,0.0
Fayette,OELWEIN - WARD 2,Buttigieg,first,13.0
Fayette,OELWEIN - WARD 2,Buttigieg,final,17.0
Fayette,OELWEIN - WARD 2,Buttigieg,SDE,0.36
Fayette,OELWEIN - WARD 2,Delaney,first,0.0
Fayette,OELWEIN - WARD 2,Delaney,final,0.0
Fayette,OELWEIN - WARD 2,Delaney,SDE,0.0
Fayette,OELWEIN - WARD 2,Gabbard,first,0.0
Fayette,OELWEIN - WARD 2,Gabbard,final,0.0
Fayette,OELWEIN - WARD 2,Gabbard,SDE,0.0
Fayette,OELWEIN - WARD 2,Klobuchar,first,0.0
Fayette,OELWEIN - WARD 2,Klobuchar,final,0.0
Fayette,OELWEIN - WARD 2,Klobuchar,SDE,0.0
Fayette,OELWEIN - WARD 2,Patrick,first,0.0
Fayette,OELWEIN - WARD 2,Patrick,final,0.0
Fayette,OELWEIN - WARD 2,Patrick,SDE,0.0
Fayette,OELWEIN - WARD 2,Sanders,first,6.0
Fayette,OELWEIN - WARD 2,Sanders,final,7.0
Fayette,OELWEIN - WARD 2,Sanders,SDE,0.24
Fayette,OELWEIN - WARD 2,Steyer,first,3.0
Fayette,OELWEIN - WARD 2,Steyer,final,0.0
Fayette,OELWEIN - WARD 2,Steyer,SDE,0.0
Fayette,OELWEIN - WARD 2,Warren,first,2.0
Fayette,OELWEIN - WARD 2,Warren,final,0.0
Fayette,OELWEIN - WARD 2,Warren,SDE,0.0
Fayette,OELWEIN - WARD 2,Yang,first,3.0
Fayette,OELWEIN - WARD 2,Yang,final,0.0
Fayette,OELWEIN - WARD 2,Yang,SDE,0.0
Fayette,OELWEIN - WARD 2,Other,first,0.0
Fayette,OELWEIN - WARD 2,Other,final,0.0
Fayette,OELWEIN - WARD 2,Other,SDE,0.0
Fayette,OELWEIN - WARD 2,Uncommitted,first,0.0
Fayette,OELWEIN - WARD 2,Uncommitted,final,2.0
Fayette,OELWEIN - WARD 2,Uncommitted,SDE,0.0
Fayette,CLERMONT TWP,Bennet,first,0.0
Fayette,CLERMONT TWP,Bennet,final,0.0
Fayette,CLERMONT TWP,Bennet,SDE,0.0
Fayette,CLERMONT TWP,Biden,first,5.0
Fayette,CLERMONT TWP,Biden,final,5.0
Fayette,CLERMONT TWP,Biden,SDE,0.12
Fayette,CLERMONT TWP,Bloomberg,first,0.0
Fayette,CLERMONT TWP,Bloomberg,final,0.0
Fayette,CLERMONT TWP,Bloomberg,SDE,0.0
Fayette,CLERMONT TWP,Buttigieg,first,8.0
Fayette,CLERMONT TWP,Buttigieg,final,8.0
Fayette,CLERMONT TWP,Buttigieg,SDE,0.12
Fayette,CLERMONT TWP,Delaney,first,0.0
Fayette,CLERMONT TWP,Delaney,final,0.0
Fayette,CLERMONT TWP,Delaney,SDE,0.0
Fayette,CLERMONT TWP,Gabbard,first,0.0
Fayette,CLERMONT TWP,Gabbard,final,0.0
Fayette,CLERMONT TWP,Gabbard,SDE,0.0
Fayette,CLERMONT TWP,Klobuchar,first,5.0
Fayette,CLERMONT TWP,Klobuchar,final,6.0
Fayette,CLERMONT TWP,Klobuchar,SDE,0.12
Fayette,CLERMONT TWP,Patrick,first,0.0
Fayette,CLERMONT TWP,Patrick,final,0.0
Fayette,CLERMONT TWP,Patrick,SDE,0.0
Fayette,CLERMONT TWP,Sanders,first,5.0
Fayette,CLERMONT TWP,Sanders,final,7.0
Fayette,CLERMONT TWP,Sanders,SDE,0.12
Fayette,CLERMONT TWP,Steyer,first,0.0
Fayette,CLERMONT TWP,Steyer,final,0.0
Fayette,CLERMONT TWP,Steyer,SDE,0.0
Fayette,CLERMONT TWP,Warren,first,3.0
Fayette,CLERMONT TWP,Warren,final,0.0
Fayette,CLERMONT TWP,Warren,SDE,0.0
Fayette,CLERMONT TWP,Yang,first,0.0
Fayette,CLERMONT TWP,Yang,final,0.0
Fayette,CLERMONT TWP,Yang,SDE,0.0
Fayette,CLERMONT TWP,Other,first,0.0
Fayette,CLERMONT TWP,Other,final,0.0
Fayette,CLERMONT TWP,Other,SDE,0.0
Fayette,CLERMONT TWP,Uncommitted,first,1.0
Fayette,CLERMONT TWP,Uncommitted,final,0.0
Fayette,CLERMONT TWP,Uncommitted,SDE,0.0
Fayette,WEST UNION - WARD 1,Bennet,first,0.0
Fayette,WEST UNION - WARD 1,Bennet,final,0.0
Fayette,WEST UNION - WARD 1,Bennet,SDE,0.0
Fayette,WEST UNION - WARD 1,Biden,first,8.0
Fayette,WEST UNION - WARD 1,Biden,final,8.0
Fayette,WEST UNION - WARD 1,Biden,SDE,0.12
Fayette,WEST UNION - WARD 1,Bloomberg,first,0.0
Fayette,WEST UNION - WARD 1,Bloomberg,final,0.0
Fayette,WEST UNION - WARD 1,Bloomberg,SDE,0.0
Fayette,WEST UNION - WARD 1,Buttigieg,first,11.0
Fayette,WEST UNION - WARD 1,Buttigieg,final,11.0
Fayette,WEST UNION - WARD 1,Buttigieg,SDE,0.12
Fayette,WEST UNION - WARD 1,Delaney,first,0.0
Fayette,WEST UNION - WARD 1,Delaney,final,0.0
Fayette,WEST UNION - WARD 1,Delaney,SDE,0.0
Fayette,WEST UNION - WARD 1,Gabbard,first,0.0
Fayette,WEST UNION - WARD 1,Gabbard,final,0.0
Fayette,WEST UNION - WARD 1,Gabbard,SDE,0.0
Fayette,WEST UNION - WARD 1,Klobuchar,first,7.0
Fayette,WEST UNION - WARD 1,Klobuchar,final,7.0
Fayette,WEST UNION - WARD 1,Klobuchar,SDE,0.12
Fayette,WEST UNION - WARD 1,Patrick,first,0.0
Fayette,WEST UNION - WARD 1,Patrick,final,0.0
Fayette,WEST UNION - WARD 1,Patrick,SDE,0.0
Fayette,WEST UNION - WARD 1,Sanders,first,2.0
Fayette,WEST UNION - WARD 1,Sanders,final,0.0
Fayette,WEST UNION - WARD 1,Sanders,SDE,0.0
Fayette,WEST UNION - WARD 1,Steyer,first,0.0
Fayette,WEST UNION - WARD 1,Steyer,final,0.0
Fayette,WEST UNION - WARD 1,Steyer,SDE,0.0
Fayette,WEST UNION - WARD 1,Warren,first,4.0
Fayette,WEST UNION - WARD 1,Warren,final,6.0
Fayette,WEST UNION - WARD 1,Warren,SDE,0.12
Fayette,WEST UNION - WARD 1,Yang,first,6.0
Fayette,WEST UNION - WARD 1,Yang,final,7.0
Fayette,WEST UNION - WARD 1,Yang,SDE,0.12
Fayette,WEST UNION - WARD 1,Other,first,0.0
Fayette,WEST UNION - WARD 1,Other,final,0.0
Fayette,WEST UNION - WARD 1,Other,SDE,0.0
Fayette,WEST UNION - WARD 1,Uncommitted,first,1.0
Fayette,WEST UNION - WARD 1,Uncommitted,final,0.0
Fayette,WEST UNION - WARD 1,Uncommitted,SDE,0.0
Fayette,JEFFERSON TWP,Bennet,first,0.0
Fayette,JEFFERSON TWP,Bennet,final,0.0
Fayette,JEFFERSON TWP,Bennet,SDE,0.0
Fayette,JEFFERSON TWP,Biden,first,6.0
Fayette,JEFFERSON TWP,Biden,final,7.0
Fayette,JEFFERSON TWP,Biden,SDE,0.12
Fayette,JEFFERSON TWP,Bloomberg,first,0.0
Fayette,JEFFERSON TWP,Bloomberg,final,0.0
Fayette,JEFFERSON TWP,Bloomberg,SDE,0.0
Fayette,JEFFERSON TWP,Buttigieg,first,12.0
Fayette,JEFFERSON TWP,Buttigieg,final,12.0
Fayette,JEFFERSON TWP,Buttigieg,SDE,0.12
Fayette,JEFFERSON TWP,Delaney,first,0.0
Fayette,JEFFERSON TWP,Delaney,final,0.0
Fayette,JEFFERSON TWP,Delaney,SDE,0.0
Fayette,JEFFERSON TWP,Gabbard,first,0.0
Fayette,JEFFERSON TWP,Gabbard,final,0.0
Fayette,JEFFERSON TWP,Gabbard,SDE,0.0
Fayette,JEFFERSON TWP,Klobuchar,first,2.0
Fayette,JEFFERSON TWP,Klobuchar,final,0.0
Fayette,JEFFERSON TWP,Klobuchar,SDE,0.0
Fayette,JEFFERSON TWP,Patrick,first,0.0
Fayette,JEFFERSON TWP,Patrick,final,0.0
Fayette,JEFFERSON TWP,Patrick,SDE,0.0
Fayette,JEFFERSON TWP,Sanders,first,4.0
Fayette,JEFFERSON TWP,Sanders,final,0.0
Fayette,JEFFERSON TWP,Sanders,SDE,0.0
Fayette,JEFFERSON TWP,Steyer,first,0.0
Fayette,JEFFERSON TWP,Steyer,final,0.0
Fayette,JEFFERSON TWP,Steyer,SDE,0.0
Fayette,JEFFERSON TWP,Warren,first,2.0
Fayette,JEFFERSON TWP,Warren,final,7.0
Fayette,JEFFERSON TWP,Warren,SDE,0.12
Fayette,JEFFERSON TWP,Yang,first,0.0
Fayette,JEFFERSON TWP,Yang,final,0.0
Fayette,JEFFERSON TWP,Yang,SDE,0.0
Fayette,JEFFERSON TWP,Other,first,0.0
Fayette,JEFFERSON TWP,Other,final,0.0
Fayette,JEFFERSON TWP,Other,SDE,0.0
Fayette,JEFFERSON TWP,Uncommitted,first,0.0
Fayette,JEFFERSON TWP,Uncommitted,final,0.0
Fayette,JEFFERSON TWP,Uncommitted,SDE,0.0
Fayette,WESTFIELD TWP,Bennet,first,0.0
Fayette,WESTFIELD TWP,Bennet,final,0.0
Fayette,WESTFIELD TWP,Bennet,SDE,0.0
Fayette,WESTFIELD TWP,Biden,first,6.0
Fayette,WESTFIELD TWP,Biden,final,0.0
Fayette,WESTFIELD TWP,Biden,SDE,0.0
Fayette,WESTFIELD TWP,Bloomberg,first,0.0
Fayette,WESTFIELD TWP,Bloomberg,final,0.0
Fayette,WESTFIELD TWP,Bloomberg,SDE,0.0
Fayette,WESTFIELD TWP,Buttigieg,first,18.0
Fayette,WESTFIELD TWP,Buttigieg,final,20.0
Fayette,WESTFIELD TWP,Buttigieg,SDE,0.24
Fayette,WESTFIELD TWP,Delaney,first,0.0
Fayette,WESTFIELD TWP,Delaney,final,0.0
Fayette,WESTFIELD TWP,Delaney,SDE,0.0
Fayette,WESTFIELD TWP,Gabbard,first,0.0
Fayette,WESTFIELD TWP,Gabbard,final,0.0
Fayette,WESTFIELD TWP,Gabbard,SDE,0.0
Fayette,WESTFIELD TWP,Klobuchar,first,11.0
Fayette,WESTFIELD TWP,Klobuchar,final,17.0
Fayette,WESTFIELD TWP,Klobuchar,SDE,0.24
Fayette,WESTFIELD TWP,Patrick,first,0.0
Fayette,WESTFIELD TWP,Patrick,final,0.0
Fayette,WESTFIELD TWP,Patrick,SDE,0.0
Fayette,WESTFIELD TWP,Sanders,first,15.0
Fayette,WESTFIELD TWP,Sanders,final,17.0
Fayette,WESTFIELD TWP,Sanders,SDE,0.24
Fayette,WESTFIELD TWP,Steyer,first,0.0
Fayette,WESTFIELD TWP,Steyer,final,0.0
Fayette,WESTFIELD TWP,Steyer,SDE,0.0
Fayette,WESTFIELD TWP,Warren,first,13.0
Fayette,WESTFIELD TWP,Warren,final,13.0
Fayette,WESTFIELD TWP,Warren,SDE,0.12
Fayette,WESTFIELD TWP,Yang,first,4.0
Fayette,WESTFIELD TWP,Yang,final,0.0
Fayette,WESTFIELD TWP,Yang,SDE,0.0
Fayette,WESTFIELD TWP,Other,first,0.0
Fayette,WESTFIELD TWP,Other,final,0.0
Fayette,WESTFIELD TWP,Other,SDE,0.0
Fayette,WESTFIELD TWP,Uncommitted,first,0.0
Fayette,WESTFIELD TWP,Uncommitted,final,0.0
Fayette,WESTFIELD TWP,Uncommitted,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Bennet,first,0.0
Fayette,BETHEL-WINDSOR TWP,Bennet,final,0.0
Fayette,BETHEL-WINDSOR TWP,Bennet,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Biden,first,6.0
Fayette,BETHEL-WINDSOR TWP,Biden,final,6.0
Fayette,BETHEL-WINDSOR TWP,Biden,SDE,0.12
Fayette,BETHEL-WINDSOR TWP,Bloomberg,first,0.0
Fayette,BETHEL-WINDSOR TWP,Bloomberg,final,0.0
Fayette,BETHEL-WINDSOR TWP,Bloomberg,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Buttigieg,first,12.0
Fayette,BETHEL-WINDSOR TWP,Buttigieg,final,12.0
Fayette,BETHEL-WINDSOR TWP,Buttigieg,SDE,0.12
Fayette,BETHEL-WINDSOR TWP,Delaney,first,0.0
Fayette,BETHEL-WINDSOR TWP,Delaney,final,0.0
Fayette,BETHEL-WINDSOR TWP,Delaney,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Gabbard,first,0.0
Fayette,BETHEL-WINDSOR TWP,Gabbard,final,0.0
Fayette,BETHEL-WINDSOR TWP,Gabbard,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Klobuchar,first,0.0
Fayette,BETHEL-WINDSOR TWP,Klobuchar,final,0.0
Fayette,BETHEL-WINDSOR TWP,Klobuchar,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Patrick,first,0.0
Fayette,BETHEL-WINDSOR TWP,Patrick,final,0.0
Fayette,BETHEL-WINDSOR TWP,Patrick,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Sanders,first,8.0
Fayette,BETHEL-WINDSOR TWP,Sanders,final,8.0
Fayette,BETHEL-WINDSOR TWP,Sanders,SDE,0.12
Fayette,BETHEL-WINDSOR TWP,Steyer,first,0.0
Fayette,BETHEL-WINDSOR TWP,Steyer,final,0.0
Fayette,BETHEL-WINDSOR TWP,Steyer,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Warren,first,9.0
Fayette,BETHEL-WINDSOR TWP,Warren,final,9.0
Fayette,BETHEL-WINDSOR TWP,Warren,SDE,0.12
Fayette,BETHEL-WINDSOR TWP,Yang,first,0.0
Fayette,BETHEL-WINDSOR TWP,Yang,final,0.0
Fayette,BETHEL-WINDSOR TWP,Yang,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Other,first,0.0
Fayette,BETHEL-WINDSOR TWP,Other,final,0.0
Fayette,BETHEL-WINDSOR TWP,Other,SDE,0.0
Fayette,BETHEL-WINDSOR TWP,Uncommitted,first,0.0
Fayette,BETHEL-WINDSOR TWP,Uncommitted,final,0.0
Fayette,BETHEL-WINDSOR TWP,Uncommitted,SDE,0.0
Fayette,UNION TWP,Bennet,first,0.0
Fayette,UNION TWP,Bennet,final,0.0
Fayette,UNION TWP,Bennet,SDE,0.0
Fayette,UNION TWP,Biden,first,1.0
Fayette,UNION TWP,Biden,final,0.0
