viable_to_zero_votes,zero_votes_to_nonzero_votes,viable_to_unviable,unviable_to_viable,precinct,is_complete,candidate,votes_first,total_first,percent_first,candidate_not_viable_first,votes_final,total_final,percent_final,candidate_viable_final,change_from_first,mickey_mouse_shit,precincts_with_mms
FALSE,FALSE,FALSE,FALSE,HJ-946945,TRUE,yanga,1,37,0.02702702702702703,1,0,37,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,delaneyj,0,68,0,1,0,68,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,bennetm,0,68,0,1,0,68,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,bidenj,9,68,0.1323529411764706,1,0,68,0,FALSE,-9,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,bloombergm,0,68,0,1,0,68,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,buttigiegp,19,68,0.27941176470588236,0,36,68,0.5294117647058824,TRUE,17,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,gabbardt,1,68,0.014705882352941176,1,0,68,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,klobuchara,4,68,0.058823529411764705,1,0,68,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,other,0,68,0,1,0,68,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,patrickd,0,68,0,1,0,68,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,sandersb,19,68,0.27941176470588236,0,29,68,0.4264705882352941,TRUE,10,FALSE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,steyert,2,68,0.029411764705882353,1,0,68,0,FALSE,-2,FALSE,1
FALSE,TRUE,FALSE,FALSE,HS-1593580,TRUE,uncommitted,0,68,0,1,3,68,0.04411764705882353,FALSE,3,TRUE,1
TRUE,FALSE,TRUE,FALSE,HS-1593580,TRUE,warrene,12,68,0.17647058823529413,0,0,68,0,FALSE,-12,TRUE,1
FALSE,FALSE,FALSE,FALSE,HS-1593580,TRUE,yanga,2,68,0.029411764705882353,1,0,68,0,FALSE,-2,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,delaneyj,0,64,0,1,0,64,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,bennetm,0,64,0,1,0,64,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,bidenj,16,64,0.25,0,16,64,0.25,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,bloombergm,0,64,0,1,0,64,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,buttigiegp,13,64,0.203125,0,18,64,0.28125,TRUE,5,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,gabbardt,0,64,0,1,0,64,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,klobuchara,13,64,0.203125,0,17,64,0.265625,TRUE,4,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,other,0,64,0,1,0,64,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,patrickd,0,64,0,1,0,64,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,sandersb,11,64,0.171875,0,11,64,0.171875,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,steyert,0,64,0,1,0,64,0,FALSE,0,FALSE,1
FALSE,TRUE,FALSE,FALSE,HT-947587,TRUE,uncommitted,0,64,0,1,2,64,0.03125,FALSE,2,TRUE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,warrene,5,64,0.078125,1,0,64,0,FALSE,-5,FALSE,1
FALSE,FALSE,FALSE,FALSE,HT-947587,TRUE,yanga,6,64,0.09375,1,0,64,0,FALSE,-6,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,delaneyj,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,bennetm,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,bidenj,17,48,0.3541666666666667,0,17,48,0.3541666666666667,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,bloombergm,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,buttigiegp,5,48,0.10416666666666667,1,0,48,0,FALSE,-5,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,gabbardt,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,klobuchara,8,48,0.16666666666666666,0,9,48,0.1875,TRUE,1,FALSE,1
FALSE,TRUE,FALSE,FALSE,I4-946695,TRUE,other,0,48,0,1,1,48,0.020833333333333332,FALSE,1,TRUE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,patrickd,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,sandersb,9,48,0.1875,0,9,48,0.1875,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,steyert,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,TRUE,FALSE,FALSE,I4-946695,TRUE,uncommitted,0,48,0,1,12,48,0.25,TRUE,12,TRUE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,warrene,6,48,0.125,1,0,48,0,FALSE,-6,FALSE,1
FALSE,FALSE,FALSE,FALSE,I4-946695,TRUE,yanga,3,48,0.0625,1,0,48,0,FALSE,-3,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,delaneyj,0,715,0,1,0,715,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,bennetm,0,715,0,1,0,715,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,bidenj,65,715,0.09090909090909091,1,0,715,0,FALSE,-65,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,bloombergm,0,715,0,1,0,715,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,buttigiegp,115,715,0.16083916083916083,0,131,715,0.18321678321678322,TRUE,16,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,gabbardt,0,715,0,1,0,715,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,klobuchara,118,715,0.16503496503496504,0,158,715,0.22097902097902097,TRUE,40,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,other,0,715,0,1,0,715,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,patrickd,0,715,0,1,0,715,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,sandersb,165,715,0.23076923076923078,0,180,715,0.2517482517482518,TRUE,15,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,steyert,0,715,0,1,0,715,0,FALSE,0,FALSE,1
FALSE,TRUE,FALSE,FALSE,IC.04-947209,TRUE,uncommitted,0,715,0,1,15,715,0.02097902097902098,FALSE,15,TRUE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,warrene,214,715,0.2993006993006993,0,231,715,0.3230769230769231,TRUE,17,FALSE,1
FALSE,FALSE,FALSE,FALSE,IC.04-947209,TRUE,yanga,38,715,0.05314685314685315,1,0,715,0,FALSE,-38,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,delaneyj,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,bennetm,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,bidenj,4,12,0.3333333333333333,0,5,12,0.4166666666666667,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,bloombergm,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,buttigiegp,5,12,0.4166666666666667,0,7,12,0.5833333333333334,TRUE,2,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,gabbardt,0,12,0,1,0,12,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,IG2-947131,TRUE,klobuchara,3,12,0.25,0,0,12,0,FALSE,-3,TRUE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,other,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,patrickd,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,sandersb,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,steyert,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,uncommitted,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,warrene,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IG2-947131,TRUE,yanga,0,12,0,1,0,12,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,delaneyj,0,22,0,1,0,22,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,bennetm,0,22,0,1,0,22,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,IN-947455,TRUE,bidenj,4,22,0.18181818181818182,0,0,22,0,FALSE,-4,TRUE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,bloombergm,0,22,0,1,0,22,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,buttigiegp,8,22,0.36363636363636365,0,11,22,0.5,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,gabbardt,0,22,0,1,0,22,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,klobuchara,3,22,0.13636363636363635,1,0,22,0,FALSE,-3,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,other,0,22,0,1,0,22,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,patrickd,0,22,0,1,0,22,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,sandersb,4,22,0.18181818181818182,0,11,22,0.5,TRUE,7,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,steyert,0,22,0,1,0,22,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,uncommitted,0,22,0,1,0,22,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,warrene,3,22,0.13636363636363635,1,0,22,0,FALSE,-3,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN-947455,TRUE,yanga,0,22,0,1,0,22,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,delaneyj,0,81,0,1,0,81,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,bennetm,0,81,0,1,0,81,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,bidenj,9,81,0.1111111111111111,1,0,81,0,FALSE,-9,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,bloombergm,0,81,0,1,0,81,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,buttigiegp,30,81,0.37037037037037035,0,33,81,0.4074074074074074,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,gabbardt,0,81,0,1,0,81,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,TRUE,IN1-948049,TRUE,klobuchara,11,81,0.13580246913580246,1,16,81,0.19753086419753085,TRUE,5,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,other,0,81,0,1,0,81,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,patrickd,0,81,0,1,0,81,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,sandersb,9,81,0.1111111111111111,1,0,81,0,FALSE,-9,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,steyert,2,81,0.024691358024691357,1,0,81,0,FALSE,-2,FALSE,1
FALSE,TRUE,FALSE,FALSE,IN1-948049,TRUE,uncommitted,0,81,0,1,5,81,0.06172839506172839,FALSE,5,TRUE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,warrene,19,81,0.2345679012345679,0,27,81,0.3333333333333333,TRUE,8,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN1-948049,TRUE,yanga,1,81,0.012345679012345678,1,0,81,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,delaneyj,0,199,0,1,0,190,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,bennetm,0,199,0,1,0,190,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,bidenj,25,199,0.12562814070351758,1,0,190,0,FALSE,-25,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,bloombergm,0,199,0,1,0,190,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,buttigiegp,50,199,0.25125628140703515,0,56,190,0.29473684210526313,TRUE,6,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,gabbardt,1,199,0.005025125628140704,1,0,190,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,klobuchara,30,199,0.1507537688442211,0,39,190,0.20526315789473684,TRUE,9,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,other,0,199,0,1,0,190,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,IN2-948050,TRUE,patrickd,41,199,0.20603015075376885,0,0,190,0,FALSE,-41,TRUE,1
FALSE,TRUE,FALSE,TRUE,IN2-948050,TRUE,sandersb,0,199,0,1,44,190,0.23157894736842105,TRUE,44,TRUE,1
TRUE,FALSE,TRUE,FALSE,IN2-948050,TRUE,steyert,50,199,0.25125628140703515,0,0,190,0,FALSE,-50,TRUE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,uncommitted,2,199,0.010050251256281407,1,0,190,0,FALSE,-2,FALSE,1
FALSE,TRUE,FALSE,TRUE,IN2-948050,TRUE,warrene,0,199,0,1,51,190,0.26842105263157895,TRUE,51,TRUE,1
FALSE,FALSE,FALSE,FALSE,IN2-948050,TRUE,yanga,0,199,0,1,0,190,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,delaneyj,0,99,0,1,0,99,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,bennetm,0,99,0,1,0,99,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,bidenj,22,99,0.2222222222222222,0,29,99,0.29292929292929293,TRUE,7,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,bloombergm,0,99,0,1,0,99,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,buttigiegp,25,99,0.25252525252525254,0,34,99,0.3434343434343434,TRUE,9,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,gabbardt,1,99,0.010101010101010102,1,1,99,0.010101010101010102,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,klobuchara,10,99,0.10101010101010101,1,0,99,0,FALSE,-10,FALSE,1
FALSE,TRUE,FALSE,FALSE,IN6-1833338,TRUE,other,0,99,0,1,1,99,0.010101010101010102,FALSE,1,TRUE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,patrickd,0,99,0,1,0,99,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,sandersb,13,99,0.13131313131313133,1,0,99,0,FALSE,-13,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,steyert,4,99,0.04040404040404041,1,0,99,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,uncommitted,1,99,0.010101010101010102,1,1,99,0.010101010101010102,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,warrene,22,99,0.2222222222222222,0,33,99,0.3333333333333333,TRUE,11,FALSE,1
FALSE,FALSE,FALSE,FALSE,IN6-1833338,TRUE,yanga,1,99,0.010101010101010102,1,0,99,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,delaneyj,0,71,0,1,0,71,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,bennetm,1,71,0.014084507042253521,1,0,71,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,bidenj,12,71,0.16901408450704225,0,15,71,0.2112676056338028,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,bloombergm,0,71,0,1,0,71,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,buttigiegp,19,71,0.2676056338028169,0,26,71,0.36619718309859156,TRUE,7,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,gabbardt,2,71,0.028169014084507043,1,0,71,0,FALSE,-2,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,klobuchara,12,71,0.16901408450704225,0,16,71,0.22535211267605634,TRUE,4,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,other,0,71,0,1,0,71,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,patrickd,0,71,0,1,0,71,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,sandersb,4,71,0.056338028169014086,1,0,71,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,steyert,9,71,0.1267605633802817,1,0,71,0,FALSE,-9,FALSE,1
FALSE,TRUE,FALSE,FALSE,JDL-1593685,TRUE,uncommitted,0,71,0,1,2,71,0.028169014084507043,FALSE,2,TRUE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,warrene,11,71,0.15492957746478872,0,12,71,0.16901408450704225,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,JDL-1593685,TRUE,yanga,1,71,0.014084507042253521,1,0,71,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,delaneyj,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,bennetm,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,bidenj,6,26,0.23076923076923078,0,7,26,0.2692307692307692,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,bloombergm,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,buttigiegp,12,26,0.46153846153846156,0,12,26,0.46153846153846156,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,gabbardt,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,klobuchara,2,26,0.07692307692307693,1,0,26,0,FALSE,-2,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,other,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,patrickd,0,26,0,1,0,26,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,JF-947008,TRUE,sandersb,4,26,0.15384615384615385,0,0,26,0,FALSE,-4,TRUE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,steyert,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,uncommitted,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,TRUE,JF-947008,TRUE,warrene,2,26,0.07692307692307693,1,7,26,0.2692307692307692,TRUE,5,FALSE,1
FALSE,FALSE,FALSE,FALSE,JF-947008,TRUE,yanga,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,delaneyj,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,bennetm,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,bidenj,2,20,0.1,1,0,20,0,FALSE,-2,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,bloombergm,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,buttigiegp,10,20,0.5,0,11,20,0.55,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,gabbardt,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,klobuchara,7,20,0.35,0,7,20,0.35,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,other,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,patrickd,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,sandersb,1,20,0.05,1,0,20,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,steyert,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,TRUE,FALSE,FALSE,KILI-948319,TRUE,uncommitted,0,20,0,1,2,20,0.1,FALSE,2,TRUE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,warrene,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,KILI-948319,TRUE,yanga,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,delaneyj,0,63,0,1,0,61,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,bennetm,0,63,0,1,0,61,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,bidenj,7,63,0.1111111111111111,1,0,61,0,FALSE,-7,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,bloombergm,0,63,0,1,0,61,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,buttigiegp,4,63,0.06349206349206349,1,0,61,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,gabbardt,0,63,0,1,0,61,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,klobuchara,11,63,0.1746031746031746,0,23,61,0.3770491803278688,TRUE,12,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,other,0,63,0,1,0,61,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,patrickd,0,63,0,1,0,61,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,sandersb,26,63,0.4126984126984127,0,38,61,0.6229508196721312,TRUE,12,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,steyert,0,63,0,1,0,61,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,uncommitted,0,63,0,1,0,61,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,LB-947233,TRUE,warrene,10,63,0.15873015873015872,0,0,61,0,FALSE,-10,TRUE,1
FALSE,FALSE,FALSE,FALSE,LB-947233,TRUE,yanga,5,63,0.07936507936507936,1,0,61,0,FALSE,-5,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,delaneyj,0,16,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,bennetm,0,16,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,bidenj,5,16,0.3125,0,8,15,0.5333333333333333,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,bloombergm,0,16,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,buttigiegp,7,16,0.4375,0,7,15,0.4666666666666667,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,gabbardt,0,16,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,klobuchara,0,16,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,other,0,16,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,patrickd,0,16,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,sandersb,1,16,0.0625,1,0,15,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,steyert,0,16,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,uncommitted,0,16,0,1,0,15,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,LB-947461,TRUE,warrene,3,16,0.1875,0,0,15,0,FALSE,-3,TRUE,1
FALSE,FALSE,FALSE,FALSE,LB-947461,TRUE,yanga,0,16,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947903,TRUE,delaneyj,0,17,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947903,TRUE,bennetm,0,17,0,1,0,15,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,LB-947903,TRUE,bidenj,1,17,0.058823529411764705,1,0,15,0,FALSE,-1,FALSE,1
