candidate,,Bennet,Bennet,Bennet,Biden,Biden,Biden,Bloomberg,Bloomberg,Bloomberg,Buttigieg,Buttigieg,Buttigieg,Delaney,Delaney,Delaney,Gabbard,Gabbard,Gabbard,Klobuchar,Klobuchar,Klobuchar,Patrick,Patrick,Patrick,Sanders,Sanders,Sanders,Steyer,Steyer,Steyer,Warren,Warren,Warren,Yang,Yang,Yang,Other,Other,Other,Uncommitted,Uncommitted,Uncommitted
subhead,,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE
Dubuque,Dubuque_10,0.0,0.0,0.0,31.0,42.0,0.5333,2.0,0.0,0.0,55.0,61.0,0.8,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,47.0,62.0,1.0667,2.0,0.0,0.0,34.0,43.0,0.5333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubuque,Dubuque_43,0.0,0.0,0.0,38.0,38.0,0.5333,0.0,0.0,0.0,42.0,42.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,23.0,23.0,0.5333,0.0,1.0,0.0,28.0,28.0,0.5333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubuque,Dubuque_13,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,27.0,33.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.5333,0.0,0.0,0.0,18.0,22.0,0.5333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Dubuque,Dubuque_04,1.0,0.0,0.0,44.0,59.0,1.0667,0.0,0.0,0.0,45.0,53.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,41.0,42.0,0.8,9.0,0.0,0.0,32.0,34.0,0.5333,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dubuque,Dubuque_16,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,57.0,0.5333,0.0,0.0,0.0,32.0,41.0,0.5333,19.0,21.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0
Dubuque,Dubuque_01,0.0,0.0,0.0,65.0,68.0,0.8,0.0,0.0,0.0,63.0,78.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.5333,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,41.0,53.0,0.5333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubuque,Dubuque_18,0.0,0.0,0.0,36.0,40.0,0.2667,0.0,0.0,0.0,38.0,50.0,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,67.0,75.0,0.5333,1.0,0.0,0.0,41.0,46.0,0.5333,21.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0
Dubuque,Dubuque_33,0.0,0.0,0.0,26.0,28.0,0.5333,0.0,0.0,0.0,32.0,41.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.5333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubuque,Dubuque_12,0.0,0.0,0.0,49.0,52.0,1.0667,1.0,0.0,0.0,23.0,29.0,0.5333,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.5333,2.0,0.0,0.0,20.0,26.0,0.5333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubuque,Dubuque_07,0.0,0.0,0.0,56.0,57.0,0.8,0.0,0.0,0.0,51.0,63.0,1.0667,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,45.0,46.0,0.8,0.0,0.0,0.0,22.0,36.0,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubuque,Dubuque_09a,0.0,0.0,0.0,28.0,35.0,0.2667,0.0,0.0,0.0,39.0,49.0,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,78.0,92.0,0.8,0.0,0.0,0.0,40.0,47.0,0.5333,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Dubuque,Dubuque_06,0.0,0.0,0.0,30.0,30.0,0.5333,0.0,0.0,0.0,42.0,42.0,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,0.2667,0.0,0.0,0.0,38.0,40.0,0.5333,0.0,0.0,0.0,39.0,39.0,0.5333,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubuque,Total,1.0,0.0,0.0,773.0,826.0,11.9998,4.0,0.0,0.0,887.0,1023.0,15.4667,0.0,0.0,0.0,16.0,1.0,0.0,413.0,283.0,4.0001,0.0,0.0,0.0,841.0,832.0,11.9999,39.0,1.0,0.0,604.0,662.0,9.333,159.0,27.0,0.2667,4.0,6.0,0.0,17.0,24.0,0.0
Emmet,Emmet-Estherville,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Emmet,DM-JC-Ringsted,1.0,0.0,0.0,5.0,7.0,0.1143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.1143,0.0,0.0,0.0,3.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmet,Estherville Ward 1,0.0,0.0,0.0,7.0,7.0,0.1143,0.0,0.0,0.0,8.0,8.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.1143,0.0,0.0,0.0,5.0,6.0,0.1143,7.0,7.0,0.1143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmet,HL-TM-Wallingford,0.0,0.0,0.0,3.0,5.0,0.1143,0.0,0.0,0.0,4.0,8.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Emmet,EL-LN-Dolliver,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmet,AG-IL-Armstrong,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.1143,0.0,0.0,0.0,6.0,6.0,0.1143,4.0,4.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmet,Estherville Ward 3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,0.3429,0.0,0.0,0.0,8.0,10.0,0.1143,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmet,Estherville Ward 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.1143,0.0,0.0,0.0,16.0,16.0,0.1143,0.0,0.0,0.0,6.0,6.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmet,Estherville Ward 5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.1143,0.0,0.0,0.0,6.0,6.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmet,Estherville Ward 2,0.0,0.0,0.0,11.0,11.0,0.2286,0.0,0.0,0.0,7.0,11.0,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmet,Total,1.0,0.0,0.0,39.0,31.0,0.5715,0.0,0.0,0.0,47.0,66.0,1.143,0.0,0.0,0.0,0.0,0.0,0.0,45.0,39.0,0.5715,0.0,0.0,0.0,61.0,58.0,0.8001,23.0,25.0,0.3429,27.0,28.0,0.4572,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Fayette,FAIRFIELD-PUTNAM TWP,0.0,0.0,0.0,9.0,9.0,0.12,0.0,0.0,0.0,3.0,3.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,FAIRBANK INC,0.0,0.0,0.0,7.0,11.0,0.24,0.0,0.0,0.0,4.0,9.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fayette,OELWEIN - WARD 4,0.0,0.0,0.0,26.0,29.0,0.36,0.0,0.0,0.0,30.0,40.0,0.48,0.0,0.0,0.0,2.0,0.0,0.0,13.0,17.0,0.24,0.0,0.0,0.0,15.0,18.0,0.24,2.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Fayette,PLEASANT VALLEY TWP,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.24,0.0,0.0,0.0,7.0,8.0,0.12,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fayette,SMITHFIELD TWP,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,HARLAN TWP,0.0,0.0,0.0,1.0,1.0,0.12,0.0,0.0,0.0,3.0,3.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,SCOTT TWP,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fayette,CENTER TWP,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,AUBURN TWP,0.0,0.0,0.0,5.0,5.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,ORAN TWP,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,EDEN TWP,0.0,0.0,0.0,2.0,6.0,0.12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Fayette,WEST UNION - WARD 2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,ILLYRIA TWP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,OELWEIN - WARD 2,0.0,0.0,0.0,9.0,10.0,0.24,0.0,0.0,0.0,13.0,17.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.24,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Fayette,CLERMONT TWP,0.0,0.0,0.0,5.0,5.0,0.12,0.0,0.0,0.0,8.0,8.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.12,0.0,0.0,0.0,5.0,7.0,0.12,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fayette,WEST UNION - WARD 1,0.0,0.0,0.0,8.0,8.0,0.12,0.0,0.0,0.0,11.0,11.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.12,6.0,7.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0
Fayette,JEFFERSON TWP,0.0,0.0,0.0,6.0,7.0,0.12,0.0,0.0,0.0,12.0,12.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,WESTFIELD TWP,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,0.24,0.0,0.0,0.0,15.0,17.0,0.24,0.0,0.0,0.0,13.0,13.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,BETHEL-WINDSOR TWP,0.0,0.0,0.0,6.0,6.0,0.12,0.0,0.0,0.0,12.0,12.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.12,0.0,0.0,0.0,9.0,9.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,UNION TWP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,OELWEIN - WARD 3,0.0,0.0,0.0,12.0,16.0,0.36,0.0,0.0,0.0,14.0,18.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.24,3.0,0.0,0.0,6.0,8.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,DOVER TWP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.12,5.0,7.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Fayette,BANKS-FREMONT TWP,0.0,0.0,0.0,6.0,10.0,0.12,0.0,0.0,0.0,10.0,11.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,WEST UNION - WARD 3,0.0,0.0,0.0,7.0,7.0,0.12,0.0,0.0,0.0,10.0,10.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.12,0.0,0.0,0.0,5.0,6.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,OELWEIN - WARD 1,0.0,0.0,0.0,18.0,20.0,0.24,0.0,0.0,0.0,22.0,30.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,13.0,20.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fayette,Total,0.0,0.0,0.0,149.0,153.0,2.64,0.0,0.0,0.0,222.0,258.0,4.32,0.0,0.0,0.0,2.0,0.0,0.0,87.0,82.0,1.32,0.0,0.0,0.0,111.0,103.0,1.8,25.0,14.0,0.48,98.0,89.0,1.32,30.0,7.0,0.12,0.0,0.0,0.0,7.0,6.0,0.0
Floyd,Floyd-Cedar-Niles,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.3333,0.0,0.0,0.0,11.0,11.0,0.2222,4.0,0.0,0.0,6.0,9.0,0.1111,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Floyd,Charles City Corp/CC1,0.0,0.0,0.0,21.0,21.0,0.3333,0.0,0.0,0.0,22.0,22.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.3333,0.0,0.0,0.0,18.0,18.0,0.3333,0.0,0.0,0.0,16.0,16.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floyd,St Charles-Riverton,0.0,0.0,0.0,20.0,20.0,0.2222,2.0,0.0,0.0,28.0,30.0,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.2222,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Floyd,Charles City Corp/CC3,0.0,0.0,0.0,14.0,15.0,0.2222,0.0,0.0,0.0,17.0,20.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.3333,0.0,0.0,0.0,14.0,16.0,0.3333,0.0,0.0,0.0,23.0,23.0,0.4444,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floyd,Charles City Corp/CC2,0.0,0.0,0.0,30.0,30.0,0.5556,0.0,0.0,0.0,24.0,25.0,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.3333,0.0,0.0,0.0,20.0,21.0,0.3333,0.0,0.0,0.0,18.0,18.0,0.2222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Floyd,Scott-Union-Pleasant Grove,0.0,0.0,0.0,7.0,7.0,0.2222,0.0,0.0,0.0,5.0,5.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.1111,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.1111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floyd,Rock Grove-Rudd,0.0,0.0,0.0,17.0,17.0,0.3333,0.0,0.0,0.0,16.0,20.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,0.4444,0.0,0.0,0.0,9.0,15.0,0.3333,1.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Floyd,Total,0.0,0.0,0.0,115.0,110.0,1.8888,2.0,0.0,0.0,122.0,133.0,2.222,0.0,0.0,0.0,0.0,0.0,0.0,117.0,132.0,2.1109,0.0,0.0,0.0,78.0,81.0,1.5554,5.0,0.0,0.0,92.0,91.0,1.3332,21.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0
Franklin,HAMPTON 3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.3333,0.0,0.0,0.0,5.0,6.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,HAMPTON 4,0.0,0.0,0.0,10.0,12.0,0.2222,0.0,0.0,0.0,8.0,8.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.1667,0.0,0.0,0.0,6.0,6.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,GRANT/ OSCEOLA,0.0,0.0,0.0,3.0,3.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0556,0.0,0.0,0.0,1.0,1.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,OAKLAND/ MORGAN,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.1667,0.0,0.0,0.0,5.0,7.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,RICHLAND/ ROSS/ WEST FORK,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.3889,0.0,0.0,0.0,7.0,11.0,0.2778,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,HAMPTON 2,0.0,0.0,0.0,6.0,7.0,0.1111,0.0,0.0,0.0,12.0,14.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.1111,0.0,0.0,0.0,7.0,7.0,0.1111,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,WEST MOTT TOWNSHIP,0.0,0.0,0.0,4.0,5.0,0.1111,0.0,0.0,0.0,4.0,5.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,HAMILTON/ LEE/ REEVE,0.0,0.0,0.0,2.0,4.0,0.0556,0.0,0.0,0.0,7.0,8.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.1111,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,MARION,0.0,0.0,0.0,3.0,3.0,0.0556,0.0,0.0,0.0,6.0,6.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,HAMPTON 1,0.0,0.0,0.0,5.0,6.0,0.1667,0.0,0.0,0.0,4.0,5.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.1111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,GENEVA/ INGHAM/ EAST MOTT,0.0,0.0,0.0,4.0,4.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.1667,3.0,3.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,Total,0.0,0.0,0.0,45.0,44.0,0.9445,0.0,0.0,0.0,61.0,65.0,1.2778,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,0.7223,0.0,0.0,0.0,63.0,72.0,1.2779,7.0,3.0,0.1111,27.0,19.0,0.3889,7.0,3.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0
Fremont,Sidney,1.0,0.0,0.0,18.0,22.0,0.225,0.0,0.0,0.0,15.0,16.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.225,0.0,0.0,0.0,19.0,24.0,0.3,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fremont,Green Riverside Scott,0.0,0.0,0.0,9.0,9.0,0.15,0.0,0.0,0.0,9.0,11.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.225,0.0,0.0,0.0,9.0,9.0,0.225,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fremont,Farragut,0.0,0.0,0.0,6.0,7.0,0.15,0.0,0.0,0.0,14.0,16.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.15,0.0,0.0,0.0,3.0,6.0,0.075,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
